id,cat3
TEST_06627,기념탑/기념비/전망대
TEST_06628,펜션
TEST_06629,수련시설
TEST_06630,한식
TEST_06631,민물낚시
TEST_06632,바/까페
TEST_06633,한식
TEST_06634,바/까페
TEST_06635,한식
TEST_06636,농.산.어촌 체험
TEST_06637,중식
TEST_06638,일반축제
TEST_06639,산
TEST_06640,수목원
TEST_06641,중식
TEST_06642,"야영장,오토캠핑장"
TEST_06643,바/까페
TEST_06644,한옥스테이
TEST_06645,"야영장,오토캠핑장"
TEST_06646,유명건물
TEST_06647,농.산.어촌 체험
TEST_06648,한옥스테이
TEST_06649,해수욕장
TEST_06650,한옥스테이
TEST_06651,한식
TEST_06652,다리/대교
TEST_06653,유적지/사적지
TEST_06654,한식
TEST_06655,산
TEST_06656,일식
TEST_06657,한식
TEST_06658,일식
TEST_06659,전문상가
TEST_06660,바/까페
TEST_06661,트래킹
TEST_06662,"야영장,오토캠핑장"
TEST_06663,바/까페
TEST_06664,한식
TEST_06665,한식
TEST_06666,한식
TEST_06667,농.산.어촌 체험
TEST_06668,바/까페
TEST_06669,모텔
TEST_06670,펜션
TEST_06671,"야영장,오토캠핑장"
TEST_06672,사찰
TEST_06673,성
TEST_06674,유명건물
TEST_06675,펜션
TEST_06676,민물낚시
TEST_06677,상설시장
TEST_06678,"야영장,오토캠핑장"
TEST_06679,계곡
TEST_06680,펜션
TEST_06681,5일장
TEST_06682,한식
TEST_06683,"야영장,오토캠핑장"
TEST_06684,한옥스테이
TEST_06685,도서관
TEST_06686,수목원
TEST_06687,공연장
TEST_06688,한식
TEST_06689,상설시장
TEST_06690,산
TEST_06691,한식
TEST_06692,"야영장,오토캠핑장"
TEST_06693,"야영장,오토캠핑장"
TEST_06694,일반축제
TEST_06695,스키(보드) 렌탈샵
TEST_06696,트래킹
TEST_06697,바/까페
TEST_06698,이색거리
TEST_06699,일반축제
TEST_06700,"야영장,오토캠핑장"
TEST_06701,한식
TEST_06702,공연장
TEST_06703,성
TEST_06704,한옥스테이
TEST_06705,트래킹
TEST_06706,농.산.어촌 체험
TEST_06707,기념탑/기념비/전망대
TEST_06708,농.산.어촌 체험
TEST_06709,온천/욕장/스파
TEST_06710,"야영장,오토캠핑장"
TEST_06711,유적지/사적지
TEST_06712,한식
TEST_06713,공원
TEST_06714,서양식
TEST_06715,한식
TEST_06716,중식
TEST_06717,한식
TEST_06718,해수욕장
TEST_06719,한식
TEST_06720,한식
TEST_06721,박물관
TEST_06722,"야영장,오토캠핑장"
TEST_06723,한식
TEST_06724,박물관
TEST_06725,테마공원
TEST_06726,도서관
TEST_06727,관광단지
TEST_06728,트래킹
TEST_06729,한식
TEST_06730,농.산.어촌 체험
TEST_06731,민물낚시
TEST_06732,"야영장,오토캠핑장"
TEST_06733,펜션
TEST_06734,상설시장
TEST_06735,"야영장,오토캠핑장"
TEST_06736,전문상가
TEST_06737,도서관
TEST_06738,농.산.어촌 체험
TEST_06739,섬
TEST_06740,썰매장
TEST_06741,한옥스테이
TEST_06742,상설시장
TEST_06743,공원
TEST_06744,일반축제
TEST_06745,기념관
TEST_06746,기념탑/기념비/전망대
TEST_06747,한식
TEST_06748,바/까페
TEST_06749,이색거리
TEST_06750,전시관
TEST_06751,농.산.어촌 체험
TEST_06752,모텔
TEST_06753,일반축제
TEST_06754,테마공원
TEST_06755,트래킹
TEST_06756,성
TEST_06757,서양식
TEST_06758,바/까페
TEST_06759,미술관/화랑
TEST_06760,한식
TEST_06761,수련시설
TEST_06762,민물낚시
TEST_06763,해수욕장
TEST_06764,공원
TEST_06765,"야영장,오토캠핑장"
TEST_06766,"야영장,오토캠핑장"
TEST_06767,일반축제
TEST_06768,한식
TEST_06769,계곡
TEST_06770,한식
TEST_06771,모텔
TEST_06772,농.산.어촌 체험
TEST_06773,모텔
TEST_06774,일반축제
TEST_06775,바/까페
TEST_06776,스키(보드) 렌탈샵
TEST_06777,"야영장,오토캠핑장"
TEST_06778,사찰
TEST_06779,"야영장,오토캠핑장"
TEST_06780,한옥스테이
TEST_06781,유원지
TEST_06782,섬
TEST_06783,바/까페
TEST_06784,산
TEST_06785,상설시장
TEST_06786,산
TEST_06787,전문상가
TEST_06788,공원
TEST_06789,"야영장,오토캠핑장"
TEST_06790,모텔
TEST_06791,수련시설
TEST_06792,공원
TEST_06793,공원
TEST_06794,사찰
TEST_06795,이색거리
TEST_06796,스키(보드) 렌탈샵
TEST_06797,유적지/사적지
TEST_06798,트래킹
TEST_06799,수목원
TEST_06800,일반축제
TEST_06801,"야영장,오토캠핑장"
TEST_06802,한식
TEST_06803,관광단지
TEST_06804,"야영장,오토캠핑장"
TEST_06805,기념탑/기념비/전망대
TEST_06806,공연장
TEST_06807,"야영장,오토캠핑장"
TEST_06808,한식
TEST_06809,상설시장
TEST_06810,종교성지
TEST_06811,서양식
TEST_06812,트래킹
TEST_06813,상설시장
TEST_06814,펜션
TEST_06815,한식
TEST_06816,5일장
TEST_06817,공원
TEST_06818,계곡
TEST_06819,한식
TEST_06820,미술관/화랑
TEST_06821,한옥스테이
TEST_06822,모텔
TEST_06823,유적지/사적지
TEST_06824,수목원
TEST_06825,골프
TEST_06826,한식
TEST_06827,공원
TEST_06828,중식
TEST_06829,한식
TEST_06830,한옥스테이
TEST_06831,수목원
TEST_06832,"야영장,오토캠핑장"
TEST_06833,유적지/사적지
TEST_06834,박물관
TEST_06835,"야영장,오토캠핑장"
TEST_06836,유적지/사적지
TEST_06837,"야영장,오토캠핑장"
TEST_06838,"야영장,오토캠핑장"
TEST_06839,폭포
TEST_06840,유적지/사적지
TEST_06841,자동차경주
TEST_06842,모텔
TEST_06843,한옥스테이
TEST_06844,한식
TEST_06845,펜션
TEST_06846,한식
TEST_06847,한식
TEST_06848,바/까페
TEST_06849,한식
TEST_06850,유적지/사적지
TEST_06851,중식
TEST_06852,테마공원
TEST_06853,일반축제
TEST_06854,농.산.어촌 체험
TEST_06855,한식
TEST_06856,한식
TEST_06857,한식
TEST_06858,박물관
TEST_06859,모텔
TEST_06860,유적지/사적지
TEST_06861,한식
TEST_06862,한옥스테이
TEST_06863,전시관
TEST_06864,산
TEST_06865,바/까페
TEST_06866,"야영장,오토캠핑장"
TEST_06867,한식
TEST_06868,한식
TEST_06869,바/까페
TEST_06870,사찰
TEST_06871,공원
TEST_06872,유적지/사적지
TEST_06873,미술관/화랑
TEST_06874,트래킹
TEST_06875,바/까페
TEST_06876,한식
TEST_06877,일반축제
TEST_06878,바/까페
TEST_06879,한식
TEST_06880,한식
TEST_06881,5일장
TEST_06882,"야영장,오토캠핑장"
TEST_06883,모텔
TEST_06884,유적지/사적지
TEST_06885,한식
TEST_06886,바/까페
TEST_06887,일반축제
TEST_06888,한식
TEST_06889,유람선/잠수함관광
TEST_06890,"야영장,오토캠핑장"
TEST_06891,"야영장,오토캠핑장"
TEST_06892,한식
TEST_06893,"야영장,오토캠핑장"
TEST_06894,"야영장,오토캠핑장"
TEST_06895,상설시장
TEST_06896,공연장
TEST_06897,산
TEST_06898,한식
TEST_06899,사찰
TEST_06900,문화원
TEST_06901,한식
TEST_06902,"야영장,오토캠핑장"
TEST_06903,트래킹
TEST_06904,기념탑/기념비/전망대
TEST_06905,한식
TEST_06906,한식
TEST_06907,온천/욕장/스파
TEST_06908,유적지/사적지
TEST_06909,농.산.어촌 체험
TEST_06910,박물관
TEST_06911,항구/포구
TEST_06912,바/까페
TEST_06913,희귀동.식물
TEST_06914,한식
TEST_06915,모텔
TEST_06916,트래킹
TEST_06917,공원
TEST_06918,미술관/화랑
TEST_06919,한식
TEST_06920,산
TEST_06921,유적지/사적지
TEST_06922,한식
TEST_06923,한식
TEST_06924,유적지/사적지
TEST_06925,"야영장,오토캠핑장"
TEST_06926,한식
TEST_06927,한식
TEST_06928,농.산.어촌 체험
TEST_06929,전시관
TEST_06930,성
TEST_06931,박물관
TEST_06932,박물관
TEST_06933,해수욕장
TEST_06934,농.산.어촌 체험
TEST_06935,바/까페
TEST_06936,한식
TEST_06937,"야영장,오토캠핑장"
TEST_06938,"야영장,오토캠핑장"
TEST_06939,상설시장
TEST_06940,수련시설
TEST_06941,상설시장
TEST_06942,한식
TEST_06943,펜션
TEST_06944,민물낚시
TEST_06945,바/까페
TEST_06946,한옥스테이
TEST_06947,종교성지
TEST_06948,게스트하우스
TEST_06949,바/까페
TEST_06950,민물낚시
TEST_06951,한식
TEST_06952,한식
TEST_06953,중식
TEST_06954,"야영장,오토캠핑장"
TEST_06955,테마공원
TEST_06956,문화원
TEST_06957,도서관
TEST_06958,다리/대교
TEST_06959,산
TEST_06960,한식
TEST_06961,일식
TEST_06962,유적지/사적지
TEST_06963,자연생태관광지
TEST_06964,일식
TEST_06965,게스트하우스
TEST_06966,바/까페
TEST_06967,일반축제
TEST_06968,박물관
TEST_06969,한식
TEST_06970,바/까페
TEST_06971,한식
TEST_06972,항구/포구
TEST_06973,"야영장,오토캠핑장"
TEST_06974,성
TEST_06975,산
TEST_06976,래프팅
TEST_06977,산
TEST_06978,트래킹
TEST_06979,"야영장,오토캠핑장"
TEST_06980,한식
TEST_06981,일반축제
TEST_06982,산
TEST_06983,트래킹
TEST_06984,민물낚시
TEST_06985,한식
TEST_06986,한식
TEST_06987,한식
TEST_06988,사찰
TEST_06989,유람선/잠수함관광
TEST_06990,유적지/사적지
TEST_06991,항구/포구
TEST_06992,한식
TEST_06993,사찰
TEST_06994,한식
TEST_06995,"야영장,오토캠핑장"
TEST_06996,한식
TEST_06997,펜션
TEST_06998,박물관
TEST_06999,한옥스테이
TEST_07000,"야영장,오토캠핑장"
TEST_07001,이색거리
TEST_07002,강
TEST_07003,미술관/화랑
TEST_07004,유적지/사적지
TEST_07005,관광단지
TEST_07006,"야영장,오토캠핑장"
TEST_07007,한식
TEST_07008,"야영장,오토캠핑장"
TEST_07009,바/까페
TEST_07010,테마공원
TEST_07011,유적지/사적지
TEST_07012,유적지/사적지
TEST_07013,한식
TEST_07014,자연생태관광지
TEST_07015,계곡
TEST_07016,농.산.어촌 체험
TEST_07017,이색거리
TEST_07018,공원
TEST_07019,관광단지
TEST_07020,중식
TEST_07021,온천/욕장/스파
TEST_07022,"야영장,오토캠핑장"
TEST_07023,전문상가
TEST_07024,산
TEST_07025,사찰
TEST_07026,박물관
TEST_07027,자연생태관광지
TEST_07028,썰매장
TEST_07029,상설시장
TEST_07030,공원
TEST_07031,모텔
TEST_07032,한식
TEST_07033,한식
TEST_07034,"야영장,오토캠핑장"
TEST_07035,모텔
TEST_07036,한옥스테이
TEST_07037,한식
TEST_07038,한식
TEST_07039,5일장
TEST_07040,트래킹
TEST_07041,해수욕장
TEST_07042,이색거리
TEST_07043,"야영장,오토캠핑장"
TEST_07044,한식
TEST_07045,한식
TEST_07046,자연생태관광지
TEST_07047,서양식
TEST_07048,일반축제
TEST_07049,기념탑/기념비/전망대
TEST_07050,계곡
TEST_07051,한식
TEST_07052,"야영장,오토캠핑장"
TEST_07053,한옥스테이
TEST_07054,산
TEST_07055,일반축제
TEST_07056,고택
TEST_07057,한식
TEST_07058,한식
TEST_07059,일반축제
TEST_07060,기념탑/기념비/전망대
TEST_07061,자연생태관광지
TEST_07062,문화원
TEST_07063,상설시장
TEST_07064,"야영장,오토캠핑장"
TEST_07065,유적지/사적지
TEST_07066,한식
TEST_07067,중식
TEST_07068,펜션
TEST_07069,"야영장,오토캠핑장"
TEST_07070,한식
TEST_07071,사찰
TEST_07072,바/까페
TEST_07073,한식
TEST_07074,한식
TEST_07075,펜션
TEST_07076,농.산.어촌 체험
TEST_07077,유적지/사적지
TEST_07078,서양식
TEST_07079,자연생태관광지
TEST_07080,유적지/사적지
TEST_07081,한식
TEST_07082,상설시장
TEST_07083,박물관
TEST_07084,이색거리
TEST_07085,고택
TEST_07086,일반축제
TEST_07087,산
TEST_07088,고택
TEST_07089,사찰
TEST_07090,한옥스테이
TEST_07091,골프
TEST_07092,한식
TEST_07093,이색거리
TEST_07094,모텔
TEST_07095,한식
TEST_07096,해수욕장
TEST_07097,산
TEST_07098,바/까페
TEST_07099,한식
TEST_07100,래프팅
TEST_07101,사찰
TEST_07102,한옥스테이
TEST_07103,모텔
TEST_07104,한식
TEST_07105,공연장
TEST_07106,테마공원
TEST_07107,테마공원
TEST_07108,중식
TEST_07109,다리/대교
TEST_07110,"야영장,오토캠핑장"
TEST_07111,모텔
TEST_07112,한식
TEST_07113,바/까페
TEST_07114,한식
TEST_07115,"야영장,오토캠핑장"
TEST_07116,펜션
TEST_07117,일반축제
TEST_07118,강
TEST_07119,미술관/화랑
TEST_07120,일반축제
TEST_07121,일식
TEST_07122,펜션
TEST_07123,펜션
TEST_07124,유원지
TEST_07125,해수욕장
TEST_07126,자연생태관광지
TEST_07127,테마공원
TEST_07128,사찰
TEST_07129,중식
TEST_07130,일반축제
TEST_07131,농.산.어촌 체험
TEST_07132,기념탑/기념비/전망대
TEST_07133,한옥스테이
TEST_07134,모텔
TEST_07135,농.산.어촌 체험
TEST_07136,일반축제
TEST_07137,한식
TEST_07138,사찰
TEST_07139,상설시장
TEST_07140,한식
TEST_07141,한식
TEST_07142,한식
TEST_07143,한식
TEST_07144,트래킹
TEST_07145,한식
TEST_07146,모텔
TEST_07147,한식
TEST_07148,서양식
TEST_07149,모텔
TEST_07150,기념탑/기념비/전망대
TEST_07151,해수욕장
TEST_07152,상설시장
TEST_07153,"야영장,오토캠핑장"
TEST_07154,한식
TEST_07155,한식
TEST_07156,유적지/사적지
TEST_07157,모텔
TEST_07158,농.산.어촌 체험
TEST_07159,공원
TEST_07160,기념탑/기념비/전망대
TEST_07161,문화원
TEST_07162,트래킹
TEST_07163,일반축제
TEST_07164,한식
TEST_07165,유원지
TEST_07166,사찰
TEST_07167,게스트하우스
TEST_07168,스키(보드) 렌탈샵
TEST_07169,산
TEST_07170,도서관
TEST_07171,강
TEST_07172,폭포
TEST_07173,도서관
TEST_07174,섬
TEST_07175,박물관
TEST_07176,한옥스테이
TEST_07177,"야영장,오토캠핑장"
TEST_07178,섬
TEST_07179,스키(보드) 렌탈샵
TEST_07180,일반축제
TEST_07181,한식
TEST_07182,"야영장,오토캠핑장"
TEST_07183,한식
TEST_07184,전시관
TEST_07185,강
TEST_07186,공원
TEST_07187,"야영장,오토캠핑장"
TEST_07188,일반축제
TEST_07189,중식
TEST_07190,이색거리
TEST_07191,바/까페
TEST_07192,사찰
TEST_07193,계곡
TEST_07194,바/까페
TEST_07195,상설시장
TEST_07196,박물관
TEST_07197,공원
TEST_07198,공원
TEST_07199,이색거리
TEST_07200,펜션
TEST_07201,유적지/사적지
TEST_07202,한식
TEST_07203,바/까페
TEST_07204,한식
TEST_07205,도서관
TEST_07206,희귀동.식물
TEST_07207,펜션
TEST_07208,민물낚시
TEST_07209,한식
TEST_07210,섬
TEST_07211,유적지/사적지
TEST_07212,미술관/화랑
TEST_07213,"야영장,오토캠핑장"
TEST_07214,일반축제
TEST_07215,한식
TEST_07216,유원지
TEST_07217,한식
TEST_07218,바/까페
TEST_07219,"야영장,오토캠핑장"
TEST_07220,"야영장,오토캠핑장"
TEST_07221,한식
TEST_07222,모텔
TEST_07223,중식
TEST_07224,전시관
TEST_07225,모텔
TEST_07226,"야영장,오토캠핑장"
TEST_07227,온천/욕장/스파
TEST_07228,펜션
TEST_07229,섬
TEST_07230,골프
TEST_07231,한식
TEST_07232,고택
TEST_07233,"야영장,오토캠핑장"
TEST_07234,일반축제
TEST_07235,일반축제
TEST_07236,트래킹
TEST_07237,한식
TEST_07238,바/까페
TEST_07239,한식
TEST_07240,항구/포구
TEST_07241,한식
TEST_07242,한옥스테이
TEST_07243,전시관
TEST_07244,"야영장,오토캠핑장"
TEST_07245,한옥스테이
TEST_07246,바/까페
TEST_07247,해수욕장
TEST_07248,바/까페
TEST_07249,전문상가
TEST_07250,이색거리
TEST_07251,사찰
TEST_07252,산
TEST_07253,고택
TEST_07254,도서관
TEST_07255,5일장
TEST_07256,전문상가
TEST_07257,농.산.어촌 체험
TEST_07258,"야영장,오토캠핑장"
TEST_07259,"야영장,오토캠핑장"
TEST_07260,트래킹
TEST_07261,한식
TEST_07262,한식
TEST_07263,바/까페
TEST_07264,상설시장
TEST_07265,이색거리
TEST_07266,유적지/사적지
TEST_07267,문화원
TEST_07268,관광단지
TEST_07269,"야영장,오토캠핑장"
TEST_07270,한식
TEST_07271,바/까페
TEST_07272,"야영장,오토캠핑장"
TEST_07273,농.산.어촌 체험
TEST_07274,유적지/사적지
TEST_07275,한식
TEST_07276,공연장
TEST_07277,"야영장,오토캠핑장"
TEST_07278,모텔
TEST_07279,박물관
